latitude, longitude
19 21 135 0 0.14412
35 17 135 -1 0.14412
17 33 135 -1 0.14412
27 15 135 -1 0.14412
33 19 136 0 0.14680
35 18 136 0 0.14680
23 22 136 -1 0.14680
19 20 136 -1 0.14680
25 22 136 0 0.14680
21 21 136 -1 0.14680
28 19 136 0 0.14680
23 21 136 -1 0.14680
22 21 136 -1 0.14680
23 33 136 -1 0.14680
16 18 137 0 0.14946
25 21 137 0 0.14946
36 50 137 0 0.14946
23 58 137 0 0.14946
19 16 137 -1 0.14946
21 22 137 -1 0.14946
25 55 137 -1 0.14946
4 19 137 0 0.14946
23 20 137 -1 0.14946
21 22 137 0 0.14946
35 20 138 -1 0.15208
24 22 138 -1 0.15208
23 57 138 0 0.15208
18 18 138 0 0.15208
34 19 138 0 0.15208
31 22 138 0 0.15208
22 21 138 0 0.15208
34 19 138 -1 0.15208
21 22 138 -1 0.15208
24 21 138 0 0.15208
19 21 138 -1 0.15208
24 20 138 -1 0.15208
16 24 138 -1 0.15208
18 20 138 -1 0.15208
20 20 138 0 0.15208
21 35 139 -1 0.15467
10 44 139 0 0.15467
23 20 139 0 0.15467
26 20 139 0 0.15467
10 44 139 -1 0.15467
23 56 139 0 0.15467
18 20 139 -1 0.15467
23 20 139 -1 0.15467
20 20 139 0 0.15467
23 32 139 -1 0.15467
26 21 139 -1 0.15467
27 15 139 0 0.15467
33 19 139 -1 0.15467
20 21 140 -1 0.15724
5 18 140 0 0.15724
17 7 140 0 0.15724
24 21 140 -1 0.15724
22 18 140 -1 0.15724
35 17 140 0 0.15724
26 56 140 0 0.15724
33 19 140 0 0.15724
19 21 140 0 0.15724
22 20 140 0 0.15724
34 16 141 -1 0.15976
23 32 141 0 0.15976
23 20 142 0 0.16226
35 19 142 -1 0.16226
35 18 142 0 0.16226
23 21 143 -1 0.16472
25 19 143 -1 0.16472
20 18 143 -1 0.16472
24 20 143 -1 0.16472
29 51 143 0 0.16472
35 17 143 0 0.16472
23 20 143 0 0.16472
34 20 144 0 0.16714
31 18 144 0 0.16714
26 22 144 -1 0.16714
35 18 144 -1 0.16714
23 21 144 0 0.16714
25 22 144 -1 0.16714
34 18 144 -1 0.16714
9 33 144 0 0.16714
22 55 144 0 0.16714
19 19 144 -1 0.16714
22 22 144 0 0.16714
33 12 144 -1 0.16714
33 19 144 -1 0.16714
28 21 144 -1 0.16714
35 17 144 0 0.16714
19 21 144 -1 0.16714
20 22 144 0 0.16714
22 55 145 0 0.16953
13 11 145 -1 0.16953
11 8 145 -1 0.16953
13 11 145 -1 0.16953
24 21 145 0 0.16953
25 21 145 0 0.16953
25 21 145 -1 0.16953
29 21 145 0 0.16953
34 20 146 -1 0.17188
23 20 146 0 0.17188
35 19 146 0 0.17188
23 20 146 0 0.17188
35 17 146 0 0.17188
23 21 146 0 0.17188
17 33 146 -1 0.17188
24 21 146 -1 0.17188
25 21 147 0 0.17419
24 19 147 -1 0.17419
26 22 147 0 0.17419
23 32 147 -1 0.17419
19 17 147 0 0.17419
22 21 147 0 0.17419
35 18 147 1 0.17419
26 30 147 0 0.17419
6 31 147 0 0.17419
33 19 147 0 0.17419
33 19 147 0 0.17419
4 19 148 0 0.17647
24 19 148 -1 0.17647
18 21 148 0 0.17647
18 17 148 0 0.17647
23 20 148 -1 0.17647
27 27 148 0 0.17647
22 21 148 0 0.17647
30 10 148 0 0.17647
5 18 148 0 0.17647
31 20 148 0 0.17647
18 17 148 0 0.17647
24 57 148 0 0.17647
20 21 148 0 0.17647
23 58 148 -1 0.17647
28 19 148 -1 0.17647
34 19 148 0 0.17647
17 7 148 -1 0.17647
32 20 149 -1 0.17870
35 17 149 0 0.17870
14 15 149 -1 0.17870
23 17 149 -1 0.17870
26 22 149 0 0.17870
25 23 149 0 0.17870
25 21 149 -1 0.17870
18 21 149 0 0.17870
20 22 149 0 0.17870
26 22 149 -1 0.17870
23 20 149 -1 0.17870
22 21 149 -1 0.17870
26 58 149 0 0.17870
21 25 149 0 0.17870
26 22 149 -1 0.17870
23 58 149 0 0.17870
28 22 149 0 0.17870
14 25 149 0 0.17870
21 25 149 -1 0.17870
32 57 149 0 0.17870
22 20 149 0 0.17870
36 19 149 -1 0.17870
20 20 149 0 0.17870
23 32 149 -1 0.17870
38 18 149 0 0.17870
20 20 149 0 0.17870
26 21 149 0 0.17870
28 22 149 0 0.17870
25 20 149 0 0.17870
28 14 149 0 0.17870
25 39 150 0 0.18090
24 20 150 0 0.18090
26 19 150 -1 0.18090
5 26 150 -1 0.18090
23 56 150 -1 0.18090
19 19 150 0 0.18090
19 18 150 -1 0.18090
27 30 150 -1 0.18090
23 57 150 0 0.18090
20 40 150 -1 0.18090
36 48 150 0 0.18090
10 43 150 0 0.18090
34 19 151 -1 0.18305
22 24 151 -1 0.18305
23 59 151 -1 0.18305
25 21 151 0 0.18305
23 20 151 -1 0.18305
31 20 151 -1 0.18305
25 23 151 0 0.18305
29 18 151 0 0.18305
12 59 151 -1 0.18305
21 36 151 0 0.18305
24 20 151 -1 0.18305
20 18 152 -1 0.18517
21 35 152 -1 0.18517
34 19 152 0 0.18517
20 21 152 -1 0.18517
20 22 152 0 0.18517
20 14 152 -1 0.18517
25 58 152 0 0.18517
33 21 152 0 0.18517
20 19 152 0 0.18517
36 17 152 -1 0.18517
24 23 152 -1 0.18517
34 19 152 0 0.18517
20 22 153 -1 0.18724
23 20 153 0 0.18724
22 55 153 -1 0.18724
14 16 153 -1 0.18724
35 19 153 0 0.18724
35 19 153 -1 0.18724
25 20 154 -1 0.18927
34 18 154 -1 0.18927
22 20 154 -1 0.18927
24 20 154 -1 0.18927
21 21 154 0 0.18927
35 17 154 0 0.18927
26 22 154 -1 0.18927
34 18 155 -1 0.19126
18 16 155 -1 0.19126
10 44 155 -1 0.19126
32 18 155 -1 0.19126
35 18 155 0 0.19126
23 22 155 -1 0.19126
29 21 155 -1 0.19126
26 22 155 0 0.19126
22 18 155 -1 0.19126
30 20 155 0 0.19126
23 56 155 -1 0.19126
25 24 156 0 0.19320
24 19 156 -1 0.19320
24 19 156 -1 0.19320
25 20 156 -1 0.19320
19 40 156 0 0.19320
5 19 156 -1 0.19320
5 18 156 -1 0.19320
24 20 156 -1 0.19320
24 21 156 -1 0.19320
22 21 156 0 0.19320
14 16 156 -1 0.19320
34 18 157 -1 0.19510
25 20 157 -1 0.19510
12 59 157 -1 0.19510
22 22 157 -1 0.19510
36 20 157 0 0.19510
20 20 157 0 0.19510
36 21 157 0 0.19510
28 20 157 -1 0.19510
23 20 158 0 0.19696
20 15 158 0 0.19696
17 42 158 0 0.19696
26 19 158 -1 0.19696
22 22 158 0 0.19696
11 41 158 -1 0.19696
20 20 158 -1 0.19696
19 20 158 0 0.19696
34 18 158 0 0.19696
34 20 158 1 0.19696
24 57 159 -1 0.19877
26 20 159 0 0.19877
10 41 159 -1 0.19877
35 18 160 0 0.20053
21 19 160 -1 0.20053
22 18 160 -1 0.20053
23 59 160 0 0.20053
27 22 160 -1 0.20053
23 20 160 -1 0.20053
35 17 161 0 0.20225
24 22 161 0 0.20225
26 17 161 0 0.20225
25 53 161 -1 0.20225
22 21 161 0 0.20225
23 21 161 -1 0.20225
12 17 161 0 0.20225
17 33 161 -1 0.20225
19 19 161 0 0.20225
22 21 161 0 0.20225
23 58 162 0 0.20392
36 17 162 -1 0.20392
34 19 162 0 0.20392
5 18 162 -1 0.20392
18 7 162 0 0.20392
26 20 162 -1 0.20392
26 22 162 -1 0.20392
24 57 162 -1 0.20392
22 58 162 -1 0.20392
23 17 162 0 0.20392
24 20 162 0 0.20392
24 19 162 -1 0.20392
35 20 162 -1 0.20392
26 22 163 0 0.20554
25 38 163 -1 0.20554
19 23 163 -1 0.20554
34 19 163 0 0.20554
10 39 163 -1 0.20554
33 19 163 -1 0.20554
22 21 163 0 0.20554
15 15 163 0 0.20554
13 8 164 -1 0.20712
33 19 164 0 0.20712
12 8 164 -1 0.20712
20 21 164 -1 0.20712
9 34 164 0 0.20712
35 18 164 0 0.20712
25 21 164 0 0.20712
34 21 164 -1 0.20712
18 16 164 -1 0.20712
24 23 165 -1 0.20864
24 21 165 -1 0.20864
21 21 165 0 0.20864
23 20 165 0 0.20864
11 42 165 -1 0.20864
16 19 165 -1 0.20864
10 42 165 -1 0.20864
24 21 165 -1 0.20864
16 15 165 -1 0.20864
24 21 165 -1 0.20864
20 60 165 -1 0.20864
23 57 166 -1 0.21012
22 58 166 -1 0.21012
27 45 166 -1 0.21012
21 16 166 -1 0.21012
22 22 166 0 0.21012
23 20 166 0 0.21012
24 20 166 -1 0.21012
22 20 167 0 0.21155
35 19 167 -1 0.21155
18 20 167 -1 0.21155
24 20 167 -1 0.21155
28 17 167 -1 0.21155
22 20 168 -1 0.21293
18 20 168 -1 0.21293
27 22 168 -1 0.21293
21 57 168 -1 0.21293
35 20 168 -1 0.21293
25 24 168 -1 0.21293
23 56 168 -1 0.21293
23 20 168 -1 0.21293
20 19 168 -1 0.21293
34 19 168 -1 0.21293
23 20 168 -1 0.21293
27 23 168 0 0.21293
24 21 168 0 0.21293
23 57 168 -1 0.21293
31 21 168 -1 0.21293
22 21 169 -1 0.21426
35 19 169 -1 0.21426
23 32 169 -1 0.21426
26 22 169 0 0.21426
30 41 169 -1 0.21426
33 20 169 -1 0.21426
11 43 169 -1 0.21426
25 37 169 -1 0.21426
25 37 169 -1 0.21426
23 21 169 0 0.21426
16 16 169 0 0.21426
25 21 169 0 0.21426
30 21 169 0 0.21426
27 17 169 -1 0.21426
21 18 169 -1 0.21426
34 19 170 0 0.21554
33 19 170 0 0.21554
23 22 170 -1 0.21554
17 16 170 0 0.21554
30 19 170 0 0.21554
14 15 170 0 0.21554
19 20 170 -1 0.21554
35 18 170 0 0.21554
19 15 170 0 0.21554
34 19 170 0 0.21554
26 19 170 0 0.21554
19 15 170 0 0.21554
27 22 170 0 0.21554
24 21 170 -1 0.21554
33 19 170 -1 0.21554
25 37 170 -1 0.21554
31 21 171 -1 0.21676
32 48 171 -1 0.21676
5 18 171 0 0.21676
25 21 171 -1 0.21676
23 57 171 0 0.21676
30 20 171 0 0.21676
20 19 171 0 0.21676
20 17 171 -1 0.21676
23 32 171 0 0.21676
20 20 171 0 0.21676
14 33 171 -1 0.21676
22 24 172 0 0.21794
34 19 172 -1 0.21794
33 20 172 -1 0.21794
11 41 172 0 0.21794
27 12 172 -1 0.21794
25 37 172 -1 0.21794
24 35 172 0 0.21794
20 41 172 -1 0.21794
21 35 173 0 0.21906
24 20 173 -1 0.21906
36 19 173 0 0.21906
26 60 174 -1 0.22013
24 22 174 -1 0.22013
22 20 174 0 0.22013
18 17 174 0 0.22013
22 35 174 0 0.22013
35 18 174 0 0.22013
33 19 174 -1 0.22013
24 22 174 -1 0.22013
5 34 174 -1 0.22013
34 18 174 -1 0.22013
20 21 174 -1 0.22013
20 21 174 0 0.22013
20 20 174 0 0.22013
23 20 174 0 0.22013
27 50 175 -1 0.22115
21 22 175 0 0.22115
22 20 175 -1 0.22115
21 20 175 0 0.22115
25 19 175 0 0.22115
23 20 175 -1 0.22115
18 37 175 -1 0.22115
26 21 175 0 0.22115
35 21 175 -1 0.22115
24 57 175 -1 0.22115
9 53 175 0 0.22115
28 12 175 0 0.22115
22 18 175 -1 0.22115
27 17 175 -1 0.22115
24 21 175 -1 0.22115
14 38 175 -1 0.22115
24 21 175 0 0.22115
19 20 175 0 0.22115
36 21 175 -1 0.22115
28 23 175 0 0.22115
23 32 176 0 0.22212
22 23 176 0 0.22212
24 22 176 0 0.22212
24 21 176 0 0.22212
22 20 176 0 0.22212
24 21 176 -1 0.22212
36 17 176 -1 0.22212
35 17 176 -1 0.22212
19 19 176 0 0.22212
20 18 176 -1 0.22212
30 21 177 0 0.22303
24 20 177 0 0.22303
13 20 177 0 0.22303
22 20 177 -1 0.22303
35 18 177 0 0.22303
18 16 177 0 0.22303
26 21 177 -1 0.22303
23 32 177 -1 0.22303
30 21 177 -1 0.22303
21 35 177 0 0.22303
33 20 177 -1 0.22303
34 19 177 0 0.22303
18 18 177 -1 0.22303
16 21 177 0 0.22303
20 18 177 -1 0.22303
34 19 177 0 0.22303
35 18 177 0 0.22303
23 20 177 -1 0.22303
24 56 177 -1 0.22303
33 19 178 -1 0.22389
23 20 178 -1 0.22389
23 42 178 -1 0.22389
19 21 178 -1 0.22389
22 18 178 0 0.22389
20 21 178 -1 0.22389
24 36 178 -1 0.22389
11 43 178 -1 0.22389
24 22 178 -1 0.22389
22 20 178 0 0.22389
33 47 178 0 0.22389
31 21 178 0 0.22389
19 22 178 -1 0.22389
22 18 179 -1 0.22470
22 21 179 -1 0.22470
19 20 179 -1 0.22470
27 12 179 0 0.22470
18 17 179 0 0.22470
10 42 180 -1 0.22545
19 18 180 0 0.22545
23 20 180 -1 0.22545
27 23 180 -1 0.22545
21 20 180 -1 0.22545
27 15 180 0 0.22545
25 20 180 0 0.22545
27 14 180 -1 0.22545
28 45 180 0 0.22545
34 18 180 0 0.22545
26 21 180 -1 0.22545
33 19 180 0 0.22545
19 42 180 0 0.22545
19 19 180 -1 0.22545
26 22 180 -1 0.22545
23 20 180 -1 0.22545
20 21 181 -1 0.22615
28 22 181 0 0.22615
25 21 181 -1 0.22615
27 22 181 -1 0.22615
21 35 181 0 0.22615
19 19 181 -1 0.22615
30 19 181 0 0.22615
18 17 181 -1 0.22615
5 18 181 0 0.22615
21 35 181 -1 0.22615
17 17 181 -1 0.22615
20 20 181 -1 0.22615
18 17 181 0 0.22615
24 21 181 0 0.22615
24 23 182 -1 0.22679
23 20 182 0 0.22679
34 18 182 0 0.22679
25 37 182 -1 0.22679
21 35 182 0 0.22679
17 53 182 -1 0.22679
18 11 182 0 0.22679
19 22 182 0 0.22679
22 20 182 0 0.22679
18 17 182 -1 0.22679
22 20 182 0 0.22679
21 18 182 -1 0.22679
23 20 182 0 0.22679
24 21 182 -1 0.22679
32 14 182 0 0.22679
11 32 183 0 0.22738
27 23 183 -1 0.22738
21 35 183 -1 0.22738
18 20 183 -1 0.22738
34 19 183 -1 0.22738
23 36 183 -1 0.22738
35 19 183 0 0.22738
35 19 183 -1 0.22738
26 21 183 -1 0.22738
16 34 183 0 0.22738
27 12 183 -1 0.22738
22 34 183 -1 0.22738
23 42 183 0 0.22738
18 21 184 -1 0.22792
32 52 184 -1 0.22792
21 35 184 0 0.22792
22 20 184 0 0.22792
10 43 184 -1 0.22792
28 18 184 -1 0.22792
35 17 184 0 0.22792
22 35 184 -1 0.22792
12 44 184 -1 0.22792
19 31 184 0 0.22792
21 22 184 0 0.22792
19 31 184 0 0.22792
21 41 184 -1 0.22792
21 35 184 0 0.22792
35 19 184 -1 0.22792
22 35 184 0 0.22792
22 15 185 -1 0.22840
33 20 185 -1 0.22840
19 37 185 -1 0.22840
17 18 185 -1 0.22840
35 20 185 -1 0.22840
13 52 185 0 0.22840
24 21 185 0 0.22840
21 35 185 0 0.22840
19 19 185 -1 0.22840
27 55 185 0 0.22840
20 41 185 0 0.22840
20 41 185 -1 0.22840
26 20 185 -1 0.22840
18 17 185 0 0.22840
11 41 185 -1 0.22840
26 20 185 -1 0.22840
26 21 185 -1 0.22840
23 36 185 0 0.22840
21 33 185 0 0.22840
23 20 185 0 0.22840
11 43 185 0 0.22840
20 20 185 0 0.22840
24 36 185 -1 0.22840
21 43 185 -1 0.22840
22 23 185 -1 0.22840
19 23 185 -1 0.22840
25 21 186 -1 0.22882
17 7 186 0 0.22882
33 19 186 -1 0.22882
24 20 186 0 0.22882
33 19 186 0 0.22882
21 44 186 -1 0.22882
11 43 186 -1 0.22882
23 32 186 0 0.22882
22 23 186 -1 0.22882
35 17 186 -1 0.22882
31 20 186 0 0.22882
10 43 186 -1 0.22882
15 31 186 -1 0.22882
23 21 186 -1 0.22882
17 33 186 0 0.22882
23 20 186 0 0.22882
23 20 186 0 0.22882
21 17 186 0 0.22882
24 56 186 -1 0.22882
23 20 186 -1 0.22882
25 37 186 -1 0.22882
25 22 186 0 0.22882
23 22 186 0 0.22882
25 38 186 0 0.22882
25 37 186 -1 0.22882
22 16 186 0 0.22882
23 35 186 -1 0.22882
14 34 186 0 0.22882
27 39 186 -1 0.22882
21 35 186 -1 0.22882
17 7 186 -1 0.22882
25 19 187 -1 0.22919
22 19 187 0 0.22919
23 57 187 0 0.22919
26 21 187 -1 0.22919
27 22 187 -1 0.22919
29 21 187 -1 0.22919
23 22 187 0 0.22919
20 35 187 -1 0.22919
22 23 187 -1 0.22919
23 20 187 -1 0.22919
35 18 187 -1 0.22919
35 18 187 -1 0.22919
25 37 187 -1 0.22919
21 35 187 0 0.22919
10 43 187 -1 0.22919
24 20 187 -1 0.22919
26 45 187 0 0.22919
13 51 187 -1 0.22919
24 21 187 0 0.22919
23 20 187 -1 0.22919
25 37 187 0 0.22919
20 19 187 -1 0.22919
22 34 187 -1 0.22919
25 21 187 -1 0.22919
22 35 187 -1 0.22919
35 17 188 -1 0.22951
15 38 188 0 0.22951
22 21 188 -1 0.22951
25 36 188 -1 0.22951
22 21 188 0 0.22951
20 19 188 -1 0.22951
21 20 188 -1 0.22951
21 36 188 0 0.22951
25 22 188 0 0.22951
21 43 188 0 0.22951
20 21 188 -1 0.22951
29 21 188 -1 0.22951
20 35 188 -1 0.22951
23 18 188 0 0.22951
21 35 189 0 0.22976
23 21 189 0 0.22976
19 42 189 -1 0.22976
24 45 189 0 0.22976
10 43 189 -1 0.22976
23 20 189 -1 0.22976
15 15 189 -1 0.22976
34 19 189 0 0.22976
12 59 189 0 0.22976
23 20 189 0 0.22976
23 20 189 -1 0.22976
34 19 189 0 0.22976
10 45 189 -1 0.22976
25 21 189 0 0.22976
11 59 189 0 0.22976
34 18 189 0 0.22976
19 42 189 0 0.22976
34 19 189 -1 0.22976
13 59 189 -1 0.22976
21 35 189 -1 0.22976
10 39 189 -1 0.22976
19 15 190 -1 0.22997
18 22 190 0 0.22997
19 43 190 -1 0.22997
27 17 190 0 0.22997
33 19 190 0 0.22997
35 18 190 0 0.22997
25 31 190 -1 0.22997
11 32 190 -1 0.22997
23 32 190 0 0.22997
22 20 190 -1 0.22997
24 56 190 -1 0.22997
20 19 190 -1 0.22997
23 18 190 -1 0.22997
13 34 190 0 0.22997
20 21 190 0 0.22997
25 55 190 0 0.22997
22 21 190 0 0.22997
29 18 190 0 0.22997
18 37 190 0 0.22997
10 43 190 -1 0.22997
33 19 190 -1 0.22997
33 19 191 -1 0.23012
19 15 191 0 0.23012
20 16 191 -1 0.23012
27 21 191 0 0.23012
23 22 191 -1 0.23012
20 20 191 -1 0.23012
24 22 191 -1 0.23012
13 53 191 -1 0.23012
26 22 191 -1 0.23012
13 53 191 -1 0.23012
21 21 191 -1 0.23012
23 21 191 -1 0.23012
12 59 191 -1 0.23012
31 21 191 0 0.23012
21 20 191 -1 0.23012
34 18 191 -1 0.23012
33 16 191 -1 0.23012
22 20 192 -1 0.23021
20 41 192 -1 0.23021
21 35 192 0 0.23021
30 19 192 -1 0.23021
23 32 192 0 0.23021
24 22 192 -1 0.23021
23 42 192 -1 0.23021
24 56 192 -1 0.23021
21 35 192 -1 0.23021
23 21 192 -1 0.23021
18 37 192 -1 0.23021
11 21 192 -1 0.23021
14 33 192 -1 0.23021
21 35 192 -1 0.23021
21 35 192 -1 0.23021
20 41 192 -1 0.23021
26 57 192 -1 0.23021
19 37 192 -1 0.23021
23 20 192 0 0.23021
27 13 192 -1 0.23021
13 17 192 -1 0.23021
21 35 192 -1 0.23021
21 35 192 -1 0.23021
14 34 192 -1 0.23021
10 16 192 -1 0.23021
22 23 192 -1 0.23021
21 35 192 0 0.23021
10 16 192 -1 0.23021
23 20 192 -1 0.23021
21 35 192 -1 0.23021
20 41 193 -1 0.23025
22 18 193 0 0.23025
18 43 193 -1 0.23025
28 4 193 -1 0.23025
10 43 193 -1 0.23025
12 59 193 0 0.23025
5 17 193 -1 0.23025
27 40 193 0 0.23025
21 41 193 -1 0.23025
26 55 193 -1 0.23025
20 41 193 0 0.23025
35 20 193 0 0.23025
17 15 193 0 0.23025
23 22 193 -1 0.23025
19 16 193 0 0.23025
21 41 193 -1 0.23025
35 22 193 0 0.23025
8 49 193 -1 0.23025
25 37 194 -1 0.23023
25 37 194 -1 0.23023
22 23 194 0 0.23023
19 31 194 0 0.23023
21 35 194 -1 0.23023
25 21 194 -1 0.23023
5 18 194 -1 0.23023
25 36 194 0 0.23023
24 21 194 -1 0.23023
21 20 194 -1 0.23023
25 37 194 -1 0.23023
23 42 194 0 0.23023
33 19 194 0 0.23023
17 48 194 -1 0.23023
19 22 194 -1 0.23023
35 17 194 -1 0.23023
24 21 194 -1 0.23023
10 44 194 -1 0.23023
17 33 194 0 0.23023
10 39 194 -1 0.23023
21 41 194 0 0.23023
18 20 194 0 0.23023
19 20 194 -1 0.23023
27 17 194 -1 0.23023
23 56 194 0 0.23023
22 24 194 0 0.23023
26 36 194 -1 0.23023
24 22 195 -1 0.23015
23 56 195 -1 0.23015
25 44 195 0 0.23015
25 37 195 -1 0.23015
22 20 195 0 0.23015
27 17 195 -1 0.23015
13 44 195 -1 0.23015
24 21 195 -1 0.23015
25 44 195 -1 0.23015
17 17 195 -1 0.23015
13 50 195 0 0.23015
36 17 195 0 0.23015
13 50 195 0 0.23015
19 19 195 -1 0.23015
7 38 195 -1 0.23015
30 21 195 0 0.23015
25 25 196 -1 0.23003
24 20 196 -1 0.23003
5 19 196 0 0.23003
21 18 196 0 0.23003
18 16 196 0 0.23003
18 33 196 -1 0.23003
28 23 196 0 0.23003
24 20 196 0 0.23003
19 42 196 -1 0.23003
23 18 196 -1 0.23003
13 51 196 0 0.23003
23 18 196 0 0.23003
21 35 196 -1 0.23003
18 38 196 -1 0.23003
17 18 196 -1 0.23003
11 42 196 0 0.23003
21 41 196 -1 0.23003
21 35 196 0 0.23003
23 20 196 -1 0.23003
28 17 196 0 0.23003
31 19 196 -1 0.23003
26 22 196 -1 0.23003
21 41 196 0 0.23003
35 18 196 -1 0.23003
26 22 196 -1 0.23003
25 22 196 -1 0.23003
35 17 196 0 0.23003
24 21 196 0 0.23003
21 22 196 0 0.23003
23 20 196 0 0.23003
26 21 196 0 0.23003
14 46 196 -1 0.23003
25 25 196 0 0.23003
19 43 197 -1 0.22984
24 21 197 -1 0.22984
18 43 197 -1 0.22984
34 18 197 0 0.22984
25 19 197 0 0.22984
12 59 197 -1 0.22984
21 19 197 0 0.22984
25 24 197 -1 0.22984
29 18 197 0 0.22984
22 34 197 -1 0.22984
34 18 197 -1 0.22984
23 19 197 -1 0.22984
19 21 197 0 0.22984
21 16 197 -1 0.22984
32 14 197 -1 0.22984
21 35 197 -1 0.22984
23 21 197 0 0.22984
24 56 197 -1 0.22984
34 19 197 0 0.22984
22 22 197 0 0.22984
20 40 197 -1 0.22984
20 19 197 0 0.22984
21 41 197 -1 0.22984
5 19 197 -1 0.22984
22 35 197 -1 0.22984
16 43 197 -1 0.22984
22 35 197 0 0.22984
21 41 197 0 0.22984
24 22 197 0 0.22984
19 19 197 -1 0.22984
5 18 197 0 0.22984
35 21 197 0 0.22984
25 37 197 -1 0.22984
32 15 197 -1 0.22984
24 20 197 0 0.22984
23 21 197 0 0.22984
19 23 197 -1 0.22984
17 33 198 -1 0.22960
24 20 198 0 0.22960
12 59 198 0 0.22960
34 18 198 -1 0.22960
20 19 198 -1 0.22960
28 58 198 -1 0.22960
20 47 198 -1 0.22960
18 43 198 -1 0.22960
23 20 198 0 0.22960
22 20 198 -1 0.22960
21 45 198 0 0.22960
11 33 198 -1 0.22960
24 56 198 0 0.22960
24 29 198 0 0.22960
20 20 198 -1 0.22960
26 22 198 -1 0.22960
35 19 198 0 0.22960
22 20 198 0 0.22960
23 22 198 -1 0.22960
23 19 198 -1 0.22960
21 43 198 -1 0.22960
22 21 198 -1 0.22960
20 41 198 0 0.22960
25 20 198 0 0.22960
17 15 198 -1 0.22960
21 20 198 -1 0.22960
21 35 198 0 0.22960
17 20 198 0 0.22960
23 21 198 0 0.22960
25 20 198 -1 0.22960
5 19 198 -1 0.22960
20 40 198 -1 0.22960
12 59 198 0 0.22960
22 57 199 -1 0.22930
25 38 199 0 0.22930
13 36 199 -1 0.22930
20 21 199 0 0.22930
15 15 199 -1 0.22930
13 34 199 -1 0.22930
23 58 199 0 0.22930
15 32 199 -1 0.22930
13 34 199 -1 0.22930
23 18 199 0 0.22930
25 20 199 0 0.22930
22 34 199 0 0.22930
26 45 199 -1 0.22930
35 17 199 0 0.22930
24 45 199 -1 0.22930
25 37 199 -1 0.22930
20 20 199 0 0.22930
34 19 199 0 0.22930
23 27 199 0 0.22930
23 20 199 0 0.22930
23 20 199 -1 0.22930
22 18 199 -1 0.22930
24 21 199 0 0.22930
28 20 199 0 0.22930
35 19 199 -1 0.22930
16 34 199 0 0.22930
9 14 199 0 0.22930
17 7 199 0 0.22930
14 46 199 -1 0.22930
5 18 199 -1 0.22930
23 20 199 0 0.22930
22 21 199 -1 0.22930
21 35 199 -1 0.22930
26 50 200 -1 0.22895
19 22 200 -1 0.22895
10 56 200 -1 0.22895
27 55 200 -1 0.22895
21 49 200 -1 0.22895
18 37 200 -1 0.22895
24 21 200 0 0.22895
7 30 200 -1 0.22895
23 18 200 0 0.22895
27 13 200 0 0.22895
32 55 200 0 0.22895
20 20 200 -1 0.22895
14 34 200 0 0.22895
30 20 200 0 0.22895
13 52 200 -1 0.22895
20 47 200 0 0.22895
19 42 200 -1 0.22895
17 16 200 0 0.22895
24 20 200 -1 0.22895
25 22 200 -1 0.22895
20 18 200 -1 0.22895
14 58 200 -1 0.22895
28 35 200 0 0.22895
23 42 200 -1 0.22895
34 18 200 -1 0.22895
27 16 200 -1 0.22895
6 18 200 0 0.22895
6 36 200 -1 0.22895
5 18 200 -1 0.22895
20 20 200 -1 0.22895
22 22 200 -1 0.22895
14 32 200 0 0.22895
5 18 200 0 0.22895
23 21 200 0 0.22895
5 19 200 0 0.22895
14 33 200 -1 0.22895
21 35 200 -1 0.22895
21 35 200 0 0.22895
21 35 200 -1 0.22895
26 49 200 0 0.22895
23 18 200 -1 0.22895
22 21 200 0 0.22895
22 20 201 0 0.22855
13 50 201 0 0.22855
19 21 201 -1 0.22855
26 47 201 0 0.22855
20 19 201 -1 0.22855
15 32 201 -1 0.22855
24 23 201 0 0.22855
13 59 201 -1 0.22855
23 21 201 -1 0.22855
23 20 201 0 0.22855
25 22 201 0 0.22855
23 21 201 0 0.22855
20 19 201 0 0.22855
25 38 201 0 0.22855
35 17 201 0 0.22855
22 21 201 0 0.22855
23 21 201 0 0.22855
34 18 201 -1 0.22855
35 20 201 0 0.22855
27 17 201 0 0.22855
19 42 201 -1 0.22855
26 34 201 -1 0.22855
26 45 201 0 0.22855
30 18 201 -1 0.22855
36 17 201 0 0.22855
23 32 201 0 0.22855
12 55 201 -1 0.22855
18 20 201 -1 0.22855
21 21 201 -1 0.22855
21 43 201 -1 0.22855
21 35 201 0 0.22855
25 21 201 0 0.22855
22 35 201 -1 0.22855
24 20 201 0 0.22855
19 42 201 -1 0.22855
19 22 201 -1 0.22855
17 18 201 0 0.22855
26 5 201 -1 0.22855
19 42 201 -1 0.22855
25 38 201 0 0.22855
25 36 201 0 0.22855
19 42 201 0 0.22855
26 22 201 0 0.22855
22 34 201 -1 0.22855
26 44 201 0 0.22855
30 20 201 0 0.22855
25 37 201 0 0.22855
27 40 201 0 0.22855
23 58 201 0 0.22855
23 20 201 -1 0.22855
25 23 201 0 0.22855
14 34 201 0 0.22855
24 20 201 0 0.22855
27 40 201 -1 0.22855
25 36 201 0 0.22855
11 43 201 0 0.22855
23 32 201 0 0.22855
21 35 201 -1 0.22855
23 21 201 0 0.22855
35 20 202 0 0.22809
21 35 202 0 0.22809
